568818.000,1956,G21,932,1,0,0,0,51,51,51,0,-0.0000000098,576000,0.0000,0.0000,-0.0005,-92.1250,0.0000,-0.6537,-0.0000,0.0239,0.0000,5153.6582,576000,0.0000,0.9844,0.0000,0.2994,158.8750,-0.5283,-0.0000,0.0000,932,932
576018.000,1956,G22,932,1,0,0,0,58,58,58,0,-0.0000000177,583200,0.0000,-0.0000,-0.0000,21.7500,0.0000,0.7450,0.0000,0.0075,0.0000,5153.7801,583200,0.0000,-0.6847,-0.0000,0.2940,221.1250,-0.5432,-0.0000,0.0000,932,932
583218.000,1956,G22,932,1,0,0,0,60,60,60,0,-0.0000000177,590400,0.0000,-0.0000,-0.0000,25.9063,0.0000,-0.9207,0.0000,0.0075,0.0000,5153.7816,590400,0.0000,-0.6847,0.0000,0.2940,217.2813,-0.5431,-0.0000,0.0000,932,932
590418.000,1956,G22,932,1,0,0,0,62,62,62,0,-0.0000000177,597600,0.0000,-0.0000,-0.0000,30.9375,0.0000,-0.5865,0.0000,0.0075,0.0000,5153.7803,597600,0.0000,-0.6847,0.0000,0.2940,217.7188,-0.5431,-0.0000,0.0000,932,932
589248.000,1956,G23,932,1,0,0,0,12,12,12,0,-0.0000000205,590400,0.0000,-0.0000,-0.0002,-25.0000,0.0000,0.8319,-0.0000,0.0119,0.0000,5153.7124,590400,-0.0000,-0.3393,-0.0000,0.3004,257.1563,-0.7773,-0.0000,-0.0000,932,932
590736.000,1956,G23,932,1,0,0,0,36,36,36,0,-0.0000000205,597600,0.0000,-0.0000,-0.0002,-23.6563,0.0000,-0.8339,-0.0000,0.0119,0.0000,5153.7128,597600,0.0000,-0.3393,-0.0000,0.3004,257.0313,-0.7773,-0.0000,-0.0000,932,932
597618.000,1956,G23,932,1,0,0,0,42,42,42,0,-0.0000000205,0,0.0000,-0.0000,-0.0002,-21.2500,0.0000,-0.4996,-0.0000,0.0119,0.0000,5153.7117,0,0.0000,-0.3776,-0.0000,0.3004,260.8438,-0.7773,-0.0000,-0.0000,933,933
540018.000,1956,G24,932,1,0,0,0,66,66,66,0,0.0000000028,547200,0.0000,-0.0000,-0.0000,62.0938,0.0000,0.6459,0.0000,0.0057,0.0000,5153.6924,547200,-0.0000,-0.0136,0.0000,0.3009,166.7188,0.1524,-0.0000,-0.0000,932,932
583338.000,1956,G24,932,1,0,0,0,35,35,35,0,0.0000000028,590384,0.0000,-0.0000,-0.0000,52.6250,0.0000,0.6509,0.0000,0.0057,0.0000,5153.6921,590384,-0.0000,-0.0137,0.0000,0.3009,164.9688,0.1524,-0.0000,-0.0000,932,932
590418.000,1956,G24,932,1,0,0,0,36,36,36,0,0.0000000028,597600,0.0000,-0.0000,-0.0000,49.7188,0.0000,0.9860,0.0000,0.0057,0.0000,5153.6906,597600,0.0000,-0.0137,-0.0000,0.3009,158.9063,0.1523,-0.0000,-0.0000,932,932
554418.000,1956,G25,932,1,0,0,0,66,66,66,0,0.0000000056,561600,0.0000,-0.0000,-0.0004,104.2813,0.0000,0.6957,0.0000,0.0065,0.0000,5153.5674,561600,-0.0000,0.3312,-0.0000,0.3109,313.7188,0.2637,-0.0000,0.0000,932,932
592908.000,1956,G25,932,1,0,0,0,16,16,16,0,0.0000000056,597600,0.0000,-0.0000,-0.0004,102.4688,0.0000,0.3671,0.0000,0.0065,0.0000,5153.5704,597600,-0.0000,0.3311,0.0000,0.3109,307.3125,0.2638,-0.0000,0.0000,932,932
597618.000,1956,G25,932,1,0,0,0,17,17,17,0,0.0000000056,0,0.0000,-0.0000,-0.0004,110.8125,0.0000,0.7015,0.0000,0.0065,0.0000,5153.5679,0,-0.0000,0.2927,-0.0000,0.3109,302.4688,0.2638,-0.0000,0.0000,933,933
554418.000,1956,G26,932,1,0,0,0,82,82,82,0,0.0000000075,561600,0.0000,0.0000,-0.0005,99.7813,0.0000,0.4912,0.0000,0.0018,0.0000,5153.7324,561600,0.0000,0.3260,0.0000,0.3051,312.9375,0.0288,-0.0000,0.0000,932,932
561618.000,1956,G26,932,1,0,0,0,83,83,83,0,0.0000000075,568800,0.0000,0.0000,-0.0005,104.5938,0.0000,0.8255,0.0000,0.0018,0.0000,5153.7315,568800,-0.0000,0.3260,0.0000,0.3051,309.7188,0.0288,-0.0000,0.0000,932,932
568818.000,1956,G26,932,1,1,0,0,84,84,84,0,0.0000000075,576000,0.0000,0.0000,-0.0005,109.5938,0.0000,-0.8402,0.0000,0.0018,0.0000,5153.7310,576000,-0.0000,0.3260,-0.0000,0.3051,306.9688,0.0287,-0.0000,0.0000,932,932
561618.000,1956,G27,932,1,0,0,0,33,33,33,0,0.0000000014,568800,0.0000,0.0000,0.0003,-78.9375,0.0000,0.2673,-0.0000,0.0049,0.0000,5153.6682,568800,0.0000,0.6623,0.0000,0.3104,336.3438,0.1234,-0.0000,-0.0000,932,932
568818.000,1956,G27,932,1,0,0,0,43,43,43,0,0.0000000014,576000,0.0000,0.0000,0.0003,-77.7188,0.0000,0.6016,-0.0000,0.0049,0.0000,5153.6660,576000,-0.0000,0.6622,0.0000,0.3104,344.7188,0.1233,-0.0000,-0.0000,932,932
576018.000,1956,G27,932,1,0,0,0,44,44,44,0,0.0000000014,583200,0.0000,0.0000,0.0003,-84.0313,0.0000,0.9359,-0.0000,0.0049,0.0000,5153.6682,583200,-0.0000,0.6622,-0.0000,0.3104,350.4375,0.1234,-0.0000,-0.0000,932,932
576018.000,1956,G28,932,1,2,0,0,86,86,86,0,-0.0000000112,583200,0.0000,0.0000,0.0006,96.3750,0.0000,-0.7850,0.0000,0.0197,0.0000,5153.6552,583200,0.0000,0.3563,0.0000,0.3145,336.2813,-0.4987,-0.0000,0.0000,932,932
583218.000,1956,G28,932,1,2,0,0,87,87,87,0,-0.0000000112,590400,0.0000,0.0000,0.0006,99.0313,0.0000,-0.4507,0.0000,0.0197,0.0000,5153.6534,590400,-0.0000,0.3563,0.0000,0.3146,328.9688,-0.4987,-0.0000,0.0000,932,932
590418.000,1956,G28,932,1,2,0,0,88,88,88,0,-0.0000000112,597600,0.0000,0.0000,0.0006,97.6563,0.0000,-0.1164,0.0000,0.0197,0.0000,5153.6526,597600,-0.0000,0.3563,0.0000,0.3146,324.0313,-0.4987,-0.0000,0.0000,932,932
553386.000,1956,G29,932,1,0,0,0,0,0,0,0,-0.0000000098,554384,0.0000,-0.0000,0.0006,-89.1250,0.0000,0.0676,-0.0000,0.0007,0.0000,5153.6058,554384,0.0000,0.6822,0.0000,0.3124,324.9063,0.2007,-0.0000,-0.0000,932,932
554418.000,1956,G29,932,1,0,0,0,51,51,51,0,-0.0000000098,561584,0.0000,-0.0000,0.0006,-90.3750,0.0000,0.4023,-0.0000,0.0007,0.0000,5153.6039,561584,-0.0000,0.6822,-0.0000,0.3124,332.2188,0.2003,-0.0000,-0.0000,932,932
597876.000,1956,G29,932,1,0,0,0,57,57,57,0,-0.0000000098,0,0.0000,-0.0000,0.0006,-81.4063,0.0000,0.4077,-0.0000,0.0007,0.0000,5153.6029,0,0.0000,0.6437,0.0000,0.3124,343.8750,0.2014,-0.0000,-0.0000,933,933
576018.000,1956,G30,932,1,1,0,0,107,107,107,0,0.0000000037,583200,0.0000,-0.0000,0.0002,63.9063,0.0000,0.0364,0.0000,0.0030,0.0000,5153.6632,583200,0.0000,0.0157,0.0000,0.3018,170.8125,-0.9969,-0.0000,-0.0000,932,932
576108.000,1956,G30,932,1,0,0,0,5,5,5,0,0.0000000037,583184,0.0000,-0.0000,0.0002,63.9063,0.0000,0.0356,0.0000,0.0030,0.0000,5153.6632,583184,0.0000,0.0157,0.0000,0.3018,170.8125,-0.9969,-0.0000,-0.0000,932,932
583218.000,1956,G30,932,1,0,0,0,6,6,6,0,0.0000000037,590400,0.0000,-0.0000,0.0002,64.0000,0.0000,0.3706,0.0000,0.0030,0.0000,5153.6628,590400,-0.0000,0.0157,0.0000,0.3018,164.2813,-0.9969,-0.0000,-0.0000,932,932
548946.000,1956,G31,932,1,0,0,0,8,8,8,0,-0.0000000135,554384,0.0000,-0.0000,0.0002,76.0313,0.0000,0.6388,0.0000,0.0084,0.0000,5153.7388,554384,0.0000,0.0071,0.0000,0.3078,175.3750,-0.0804,-0.0000,-0.0000,932,932
554418.000,1956,G31,932,1,0,0,0,9,9,9,0,-0.0000000135,561584,0.0000,-0.0000,0.0002,68.6250,0.0000,0.9731,0.0000,0.0084,0.0000,5153.7407,561584,-0.0000,0.0071,0.0000,0.3078,173.7500,-0.0804,-0.0000,-0.0000,932,932
561618.000,1956,G31,932,1,0,0,0,10,10,10,0,-0.0000000135,568800,0.0000,-0.0000,0.0002,65.3750,0.0000,-0.6919,0.0000,0.0084,0.0000,5153.7391,568800,-0.0000,0.0071,-0.0000,0.3078,168.3438,-0.0804,-0.0000,-0.0000,932,932
540018.000,1956,G32,932,1,0,0,0,60,60,60,0,0.0000000005,547200,0.0000,-0.0000,-0.0005,-21.2813,0.0000,-0.5457,-0.0000,0.0014,0.0000,5153.7332,547200,0.0000,-0.3385,0.0000,0.3048,251.5000,-0.8073,-0.0000,-0.0000,932,932
547218.000,1956,G32,932,1,0,0,0,63,63,63,0,0.0000000005,554400,0.0000,-0.0000,-0.0005,-24.2500,0.0000,-0.2113,-0.0000,0.0014,0.0000,5153.7342,554400,-0.0000,-0.3385,0.0000,0.3048,254.5000,-0.8074,-0.0000,-0.0000,932,932
554418.000,1956,G32,932,1,0,0,0,64,64,64,0,0.0000000005,561600,0.0000,-0.0000,-0.0005,-23.6875,0.0000,0.1230,-0.0000,0.0014,0.0000,5153.7348,561600,-0.0000,-0.3386,0.0000,0.3048,257.5625,-0.8075,-0.0000,-0.0000,932,932
